id,panas_type,mean_mu,mean_s,mean_vmu,mean5_mu,mean5_s,mean5_vmu,mean10_mu,mean10_s,mean10_vmu,mean5_kmu,mean10_kmu,mean5_vs,mean10_vs,last_mu,last_s,last_vmu
87,posminusneg_noCloseResponse,0.675760858580713,-2.40143225755066,-3.74891353780019,0.672500484254838,-2.18932106372069,-2.83325141012561,0.678330095516306,-2.11198871451066,-2.80562712345566,-5.43689793468136,-5.49494872804619,-4.1274672303188,-4.26576273240603,0.671841042736733,-2.19646097742582,-2.83992225553484
88,posminusneg_noCloseResponse,0.532414584475803,-1.6292674340059,-3.09347329650482,0.538758307705451,-1.60216830405518,-2.69353375216963,0.535663478808977,-1.64644250914847,-2.62346550971821,-4.09698283243536,-4.24942125663464,-4.54027774288096,-4.51444121518964,0.523267876375821,-1.55996306918566,-2.87566911651775
89,posminusneg_noCloseResponse,0.586223526653118,-1.55110038535782,-3.13863212263132,0.61923473166809,-1.71303771571036,-2.56378002561039,0.615837556637121,-1.7114612705582,-2.47030099864086,-4.27804331250988,-4.4908431908164,-4.30469259075144,-4.26748857507656,0.603512933711794,-1.74032161400358,-2.77845614284929
90,posminusneg_noCloseResponse,0.662125496987023,-1.50477589707524,-3.21222733223247,0.675957385878385,-1.89383245392931,-3.85572380885135,0.677371145405441,-1.76263700976797,-3.43655323549737,-3.80588358284547,-4.10924191624237,-2.48068919643997,-2.80889260699851,0.674045740100517,-1.82423190088463,-3.88876417112103
91,posminusneg_noCloseResponse,0.665981720702024,-1.56079752403329,-3.64516627038712,0.667185576622145,-1.3891907368769,-3.89769568133315,0.65979524224833,-1.31330050012463,-3.71921987789197,-5.33883393639669,-5.36218861601336,-4.01150543085604,-4.21717918007856,0.672917020986995,-1.50915806851388,-4.0620578278613
92,posminusneg_noCloseResponse,0.579030626267579,-1.62501683740007,-2.26299958681606,0.563510842910587,-1.61576868564319,-1.74163578286781,0.616550783057014,-1.6207856106756,-1.72695963854499,-5.60749852469454,-5.54179984434523,-4.48249196489868,-4.46701263660734,0.567658574733885,-1.62516845335001,-1.76483293019282
93,posminusneg_noCloseResponse,0.774408169277766,-1.71124143642226,-3.80487689777838,0.761805880320727,-1.73322212170433,-2.81715050253105,0.767657513708937,-1.79127243394266,-2.71307011511186,-5.13828281954169,-5.24920510404166,-4.37291662056485,-4.38243783151159,0.760554692600926,-1.5118209741226,-3.09253375466277
94,posminusneg_noCloseResponse,0.644225033339783,-1.75092095314808,-2.66291875093685,0.601197693925845,-1.68033295428811,-2.28770392977744,0.630385621486875,-1.65011350484087,-2.22317789893133,-5.03363897697391,-5.04321959740909,-4.24703432912344,-4.24188124622547,0.604144535386793,-1.66648390821792,-2.37973599862626
95,posminusneg_noCloseResponse,0.516658440225386,-1.9485782858573,-2.09892956269299,0.482522943147908,-2.08784828370096,-1.90835229614126,0.511471620342009,-2.12394948507715,-1.90315303990649,-5.4683867956797,-5.40630107176002,-4.3519558748745,-4.2836177870993,0.486312031293547,-2.06835546912468,-1.88896476699277
96,posminusneg_noCloseResponse,0.580530418180321,-1.78104367872585,-2.68669495337619,0.584825313576881,-1.59929784390906,-3.45042752322955,0.591980853852501,-1.59372128335885,-3.44234240494992,-5.41607453299799,-5.37509995650205,-4.50748955823305,-4.47986229392902,0.580833283721189,-1.62846139278374,-3.27653062637829
97,posminusneg_noCloseResponse,0.542752626045643,-1.64086681250133,-2.40609328339842,0.582672754205655,-1.15312264133275,-2.40162616784537,0.598406563046304,-1.1513107486347,-2.17776337587377,-5.19518454999803,-5.0525242907478,-3.79623245825592,-3.75283442824092,0.568089056614119,-1.25058529729779,-2.39050965428902
98,posminusneg_noCloseResponse,0.673819770072454,-0.93774668904893,-3.70790408438854,0.651316961223521,-0.921880140436396,-2.8076499736315,0.644079438953025,-0.981699963335211,-2.60307324063037,-4.60268211776038,-4.44105407122045,-4.43538431221885,-4.44475951736404,0.674152545328772,-0.945441339152942,-3.02847775945454
99,posminusneg_noCloseResponse,0.602029461592999,-1.63297310327979,-4.51996443450429,0.605078032856045,-1.48005490975885,-4.62662922071518,0.603585398714425,-1.36178036938337,-4.55696981346534,-5.25016131852334,-5.21850692538714,-3.66724234332691,-3.96370494065524,0.605651559978658,-1.65458685538341,-4.66549890734153
100,posminusneg_noCloseResponse,0.693082792740238,-1.22103063891795,-3.48310173515867,0.679653772262448,-1.06928378096608,-4.50832812301708,0.67533620011998,-1.16832102665992,-4.54932470417722,-5.17260568049363,-5.20118907934845,-4.31555931200556,-4.29315739898192,0.690078367598281,-1.07113235016335,-4.30626073756626
101,posminusneg_noCloseResponse,0.793976365159566,-1.41060510174201,-2.92885535684802,0.773952431979964,-1.48720214595047,-3.32806611328243,0.776223633163843,-1.44739117898049,-3.31430201865537,-4.94492609546039,-4.93038372263151,-4.37158812410147,-4.34325047237887,0.78618940024,-1.46393279537977,-3.56053975432213
102,posminusneg_noCloseResponse,0.666531047707279,-1.19665573677264,-2.92052475318484,0.646073811046131,-1.04261697799617,-3.6616151490971,0.629755627195542,-1.01911126184065,-4.0803252824801,-4.82678191671184,-4.99785584870461,-4.52809932028745,-4.54069584758235,0.673432948976992,-1.11289282919421,-3.04336363101244
103,posminusneg_noCloseResponse,0.682746194926472,-1.28903698635341,-3.40054954794145,0.670702042434473,-1.2428162506108,-4.33039574846015,0.668353776215528,-1.1789505684964,-4.21549195181581,-3.67786105344155,-3.80154725061073,-3.31363850165138,-3.26253373214452,0.670262356013668,-1.20664796557279,-4.37306107111695
104,posminusneg_noCloseResponse,0.530908854255732,-1.4468409662855,-3.45199157583548,0.521789264700772,-1.51482674378856,-2.96741662772185,0.51479855052109,-1.49274184584792,-2.77131337408178,-3.87426005339653,-3.9291077839283,-3.21586910583305,-3.31818740319893,0.530952633932719,-1.42780119530834,-3.18182836472332
105,posminusneg_noCloseResponse,0.532692488612461,-1.70778546361294,-3.13299654840202,0.529790043158492,-1.74309700400605,-2.46136303073106,0.53890467570799,-1.71769200597471,-2.50769363050341,-5.49818212216991,-5.36023979246582,-4.18353092671628,-4.11726398617107,0.53494718582539,-1.77943803077455,-2.49159449156635
106,posminusneg_noCloseResponse,0.579977646358988,-1.21682516431354,-3.96867178041706,0.600099514626317,-0.849251466767846,-4.66084588719505,0.596666045093405,-0.825933000548806,-4.60437857165047,-5.26829958589141,-5.21437224101049,-4.38741201382138,-4.28965874600102,0.602440959891485,-0.856137128735318,-4.68348274351837
107,posminusneg_noCloseResponse,0.635838945706459,-1.80463362698992,-2.53991468455713,0.613202664633818,-1.67321309697085,-3.23849650187415,0.615320288449921,-1.65604449762188,-3.25602808360556,-5.40352693948956,-5.33420810438582,-4.45822398036163,-4.38998718936568,0.627192692651994,-1.65031398645615,-3.26805948876991
108,posminusneg_noCloseResponse,0.58642384673652,-1.66975943230164,-3.14660583279299,0.607083202289717,-1.42117986710569,-4.21012320102796,0.605849970639551,-1.47826135320173,-4.1116082131793,-4.76442701726797,-4.66766995945673,-4.19697903416122,-3.98729943395232,0.607153033245241,-1.45630678268574,-4.23665529924898
109,posminusneg_noCloseResponse,0.633504481608534,-1.79828065976814,-2.61877806633245,0.626072042249447,-1.8418316495023,-2.54606626653777,0.61226305423178,-1.83341321020981,-2.53285788193462,-4.89541399545175,-4.89494051353332,-4.5027993798643,-4.47504254679936,0.613636331713146,-1.81232489133985,-2.7048996850706
110,posminusneg_noCloseResponse,0.736153984693273,-1.86974023971962,-2.58545640206205,0.752930637854846,-1.9572596586537,-2.1168018540927,0.749926177132579,-1.95919990050327,-2.11319590536348,-5.67555506377261,-5.66997796477135,-4.57219409415252,-4.54314095587847,0.773417672853571,-1.96877309064806,-2.09014795761567
111,posminusneg_noCloseResponse,0.548215399017938,-1.54064673290286,-3.28980534631715,0.533937915929974,-1.53080439480299,-3.00381639517457,0.54132558870205,-1.53226467535103,-3.03667456280818,-3.92246052466202,-4.06037676613584,-4.46951017167547,-4.4572877760318,0.546913917869091,-1.48983255893254,-3.0339294627852
112,posminusneg_noCloseResponse,0.553633322421376,-1.69535136919673,-3.6883802302359,0.587010206909902,-1.59018188912245,-4.10004270189471,0.580079679601948,-1.63548690345481,-3.8914364894106,-5.0683003557002,-4.9569545972893,-4.54898354032002,-4.51213419600395,0.572871142679517,-1.54860640449989,-3.99148008101108
113,posminusneg_noCloseResponse,0.512841382627917,-1.91989928748788,-3.14338932915369,0.532661199571104,-2.02932337609821,-3.48471496800802,0.536315675018672,-2.01854764523793,-3.25033850001125,-2.16294793246677,-2.568411620525,-3.82497255478948,-3.62911171242109,0.536074279196488,-2.12495450133664,-3.63869653974172
114,posminusneg_noCloseResponse,0.729453573015123,-1.40233669292727,-2.9360525471379,0.702423354848519,-1.4885886928459,-2.72536034657451,0.694894888809941,-1.39725209448936,-2.74082523463691,-5.2819874507467,-5.15404836235376,-3.08866163322092,-3.06895772478988,0.714216074656981,-1.42448354734323,-2.8111082714055
115,posminusneg_noCloseResponse,0.536488298436187,-2.33021822400088,-4.47567482089787,0.536020705351124,-2.25489609695184,-4.73017706145482,0.535867694405211,-2.28491374674935,-4.73203448731142,-5.31254722455423,-5.29742190443879,-4.55259630298529,-4.52837375155231,0.53566524794557,-2.21225157997321,-4.74084507530082
116,posminusneg_noCloseResponse,0.600550394735684,-1.75920810219018,-4.14583419787934,0.604022272688966,-1.88514962993643,-4.27876427646433,0.603710477208509,-1.87693987913638,-4.23155702783228,-4.62860716160116,-4.69200046193687,-3.16609060454822,-3.20742075889831,0.60536946674315,-2.00656240284172,-4.37637420246809
117,posminusneg_noCloseResponse,0.608632434713457,-1.12589531323258,-4.33861314661395,0.603353158402303,-0.991901691231109,-4.6232996165601,0.601872767905536,-0.986774227087528,-4.57705312963671,-5.24177623897166,-5.19281805009912,-4.62127276714669,-4.60131313027249,0.604429077997632,-1.02584728383872,-4.66597514954183
118,posminusneg_noCloseResponse,0.6770084331026,-1.62500607194846,-2.78749980489904,0.680692833238841,-1.45727375522715,-3.31542790563661,0.666147284648379,-1.58595288823789,-2.80257908195939,-5.35814531949988,-5.50208708100091,-4.39575555459124,-4.40847576294123,0.678545813956354,-1.44206842445922,-3.5686145610266
119,posminusneg_noCloseResponse,0.594385122367593,-1.53292857604257,-3.28816751577294,0.581326633083991,-1.65261558488355,-2.58663896150938,0.573195172682078,-1.6789015881732,-2.57313229640277,-5.54704547092047,-5.5122060213084,-4.39597875636238,-4.33746969862985,0.595290427869465,-1.61432931623506,-2.78941731552979
120,posminusneg_noCloseResponse,0.665824676135327,-1.06650480358124,-4.46567949591156,0.668874260585133,-1.37072710777588,-4.64979276087484,0.669452093276901,-1.35521373245553,-4.65769146680147,-5.27039915230177,-5.26209661605756,-3.15172583729882,-3.273966048976,0.664289346936318,-1.19730444773821,-4.52478523109997
121,posminusneg_noCloseResponse,0.809640393892291,-1.87986580295386,-2.8982845801573,0.826885089235928,-1.12815102065318,-4.63830888252077,0.825664655845195,-1.17319670663904,-4.57407632209366,-5.24191192862919,-5.19246950900919,-4.16801180741549,-4.23255710007892,0.827555276414127,-1.25863231001124,-4.68369796231798
122,posminusneg_noCloseResponse,0.688390421519565,-1.56285691472321,-2.91153939294853,0.683188984391438,-1.58148403254117,-2.48840826185723,0.662891166457904,-1.62233172173531,-2.40288468030021,-5.4025232463674,-5.24508545343751,-4.38617143031741,-4.32060640888193,0.700748530664755,-1.5708902467677,-2.53016174129999
123,posminusneg_noCloseResponse,0.718664484571132,-1.83690398336205,-2.23536165272111,0.724126857297488,-1.61050714293649,-2.19171970932538,0.743865626549278,-1.75662767605337,-2.17513445669397,-4.68773054629695,-5.01672564502302,-3.73285968886875,-3.92417392841446,0.767734867118551,-1.38971143370107,-2.48377512924961
124,posminusneg_noCloseResponse,0.556671278381625,-1.78330578822492,-2.12950315838312,0.542528620395327,-1.96209140422013,-1.74739115221207,0.561677482293731,-1.91913909175216,-1.75224533042683,-5.82711061675803,-5.77492389634583,-4.43835805089002,-4.38237179652764,0.52874724315113,-1.95385591168098,-1.79213279858447
125,posminusneg_noCloseResponse,0.6455284068592,-1.81936251068334,-3.39361313526263,0.644897859581157,-1.50624100703661,-3.29016831344984,0.632959703086343,-1.4320629425789,-3.62220311182488,-4.26166876861162,-4.36403617759193,-3.64805377096677,-3.67782837163048,0.649029658077836,-1.58028238194798,-3.17194962639669
126,posminusneg_noCloseResponse,0.650942696272354,-1.98916734618265,-2.85356412023326,0.626021221890394,-1.97854981630358,-2.20149468841594,0.608632360070205,-1.86323661253615,-2.15844820150126,-4.86893560072069,-4.71074491372048,-2.81627023508063,-2.6811128015577,0.637686045183131,-1.91408242138933,-2.18464706293482
127,posminusneg_noCloseResponse,0.511601881443358,-1.40018633110441,-3.05119008492766,0.513822139879018,-1.45104711432497,-3.20269572227701,0.507992342756743,-1.33522362501621,-3.22383808069196,-4.89984206348723,-5.0677515476522,-3.4288975693565,-3.71708828809551,0.540327427783719,-1.46914186380926,-3.12302943654524
128,posminusneg_noCloseResponse,0.715161172416707,-1.60433382134499,-4.18673873260283,0.732580512157732,-1.68079660879924,-4.61822825654647,0.732264919043132,-1.67499598160609,-4.61074614004862,-5.08529229400406,-5.07274613239534,-3.18677684875577,-3.08344138268314,0.731036535712859,-1.80970797011453,-4.67794933242591
129,posminusneg_noCloseResponse,0.535460820101407,-1.53892473053253,-4.35783987825958,0.536094182548235,-1.62126589473272,-4.4359710408571,0.54030856086688,-1.57933967074171,-4.34800293887421,-5.24085780732112,-5.19973277258475,-4.36444501057535,-4.4215200179235,0.53524724120955,-1.66883889896111,-4.471496786978
130,posminusneg_noCloseResponse,0.599704673257816,-0.982582653541993,-4.05949060107096,0.606509738978949,-1.05024010386438,-4.66770484203984,0.607667380710609,-1.02753694851696,-4.62800396733016,-5.29194581611418,-5.26487529305583,-4.606753074529,-4.59984156733222,0.606581348606427,-1.07965376237573,-4.68053347491416
131,posminusneg_noCloseResponse,0.502487367724038,-1.61382573619147,-3.5245860527071,0.464768960557671,-1.61197709344488,-4.648697694385,0.467341962262213,-1.6361720779885,-4.59141244377767,-5.26399645912702,-5.20758413043226,-4.59300032295667,-4.57670194461949,0.463918100454541,-1.61463421149405,-4.66432319087594
132,posminusneg_noCloseResponse,0.562418810540039,-1.76827766382703,-3.51865158248239,0.604293802704866,-1.66659578404195,-4.67501207687912,0.604803209175996,-1.68865781110023,-4.68213516092414,-5.28509276771404,-5.27206746174982,-4.37824003766782,-4.24253861308504,0.605050595722464,-1.68234644456646,-4.70114440499366
133,posminusneg_noCloseResponse,0.535099140128867,-1.84081773332352,-4.61918664121224,0.5359768252154,-1.79150946347036,-4.73218737490944,0.535934704891572,-1.83310546387379,-4.73023931280865,-5.32129355230967,-5.30313041426905,-4.34892045760746,-4.21658558230611,0.536053613717148,-1.7631423283402,-4.73469032407405
134,posminusneg_noCloseResponse,0.651774494475715,-1.66517498178741,-2.32120136652045,0.671612040413906,-1.67699742685327,-1.92948773116114,0.687728118062626,-1.70314093683672,-1.8442243914236,-5.30661658066367,-5.45003232963326,-4.40015699358721,-4.34360252511061,0.706560472800408,-1.68682430461445,-1.97202352126237
135,posminusneg_noCloseResponse,0.591094415818238,-1.37006989601049,-2.63354566751574,0.620227213337576,-1.36088638266339,-2.14376171101938,0.624306373394439,-1.33932254968237,-2.05922402890269,-5.10452314980177,-5.19728367961417,-4.19632383125976,-4.16885873992759,0.640927391516704,-1.33759686654823,-2.20072228227448
136,posminusneg_noCloseResponse,0.599160901796448,-1.65291972712403,-2.59059877174524,0.630508182812626,-1.75574834938296,-2.20856481208709,0.624272561703698,-1.73922829849715,-2.16692330350931,-5.30530639050688,-5.37195845252494,-4.39955127223969,-4.40944660776421,0.640925116219643,-1.75293360297346,-2.11694565183497
137,posminusneg_noCloseResponse,0.609161724172256,-1.69833084773395,-4.00827726431079,0.608054615853415,-1.73533773170023,-4.00874996956147,0.608858346149546,-1.70622547034169,-3.93044878979771,-5.25552044788246,-5.28038226514125,-4.09287618555876,-4.16046619397813,0.613274344235339,-1.6951629734915,-3.98338678430596
138,posminusneg_noCloseResponse,0.502017087221538,-1.58664533825633,-2.91603206169299,0.566377469110272,-1.34241817221649,-2.8005206339232,0.563605729948762,-1.48172763777005,-2.57251275063268,-3.77596152298777,-3.40995014283128,-3.63903002126148,-4.00939813983898,0.558104484369098,-1.41566334241999,-3.0962747304701
139,posminusneg_noCloseResponse,0.659493523022468,-1.68261329886125,-4.29830481473352,0.665827256799553,-1.54853116566117,-4.37938630743357,0.667786378694879,-1.62088000971705,-4.49991399176211,-5.13868452776431,-5.18329970085886,-3.09016736163503,-2.88730527178003,0.671950453828417,-1.49364437144327,-4.62460834208645
140,posminusneg_noCloseResponse,0.58971226848011,-1.62015497841123,-3.1577514706259,0.559873677968333,-1.55489093899808,-3.05890228678546,0.57660391012525,-1.4905162664346,-3.7003015202686,-4.30394718544678,-4.65009910973224,-4.13342088783091,-4.13244671029823,0.586601672860321,-1.56286457055495,-3.18355051644819
141,posminusneg_noCloseResponse,0.551236290313175,-1.78047476640613,-3.17998113789584,0.541113749615531,-1.85373953773934,-2.80667329257349,0.53922385647785,-1.86579342002097,-2.81908052465902,-3.87268588213674,-3.77802677779013,-4.57224496781611,-4.54360527832707,0.516825911356602,-1.80148434506893,-2.70264897343363
142,posminusneg_noCloseResponse,0.587141304383468,-1.4931082106866,-4.02226772850346,0.605056862096686,-1.41990289543473,-4.7042445461198,0.60520029843211,-1.38541622864904,-4.68593104715326,-5.31433267993033,-5.29294339329576,-4.29712091568507,-4.34614653461944,0.604680785565494,-1.41190585721837,-4.70154529741593
143,posminusneg_noCloseResponse,0.651536279510482,-1.42183745526785,-2.18337202976754,0.646391685963842,-1.15673093716622,-2.91802505742082,0.677848944165526,-1.12851575219214,-3.16472593395226,-5.13216856760783,-5.11815395710674,-4.45807746772574,-4.41955583069857,0.649625785373678,-1.12789731658734,-2.94528186410096
144,posminusneg_noCloseResponse,0.524212727587758,-1.45412973890163,-4.08259358062115,0.534913955857387,-1.31154152103455,-4.70294729770387,0.534931317582269,-1.3056609308197,-4.69668706425861,-5.29755075892911,-5.27668425952305,-4.40003514071306,-4.32181361475246,0.535453284715739,-1.3425480723414,-4.72696858304839
145,posminusneg_noCloseResponse,0.630376529960486,-1.77808528538324,-3.86151982277682,0.608682604153603,-1.76937510626545,-4.14725674285997,0.615432682703927,-1.67595583687578,-4.12089916884281,-4.36274723191954,-4.4851985484807,-3.65346364083526,-3.84544213015555,0.605528826217492,-1.897538446645,-4.22090411019769
146,posminusneg_noCloseResponse,0.7289112867977,-1.10499842299122,-3.0885370948344,0.716209415354709,-0.913677399215258,-4.17984328429231,0.716830295210666,-0.918361010894159,-4.18087124168901,-5.04783919342582,-5.03430771069062,-4.49202624302238,-4.46443681145255,0.698153780914926,-0.875075838939177,-3.94528366442836
147,posminusneg_noCloseResponse,0.670070524062194,-1.19241998085148,-4.46727933814282,0.674739581772482,-1.17415145882103,-4.55632705238327,0.670055135801076,-1.19097980279897,-4.47360566417735,-5.26543042101038,-5.22638369936812,-4.59934910661604,-4.57635234256537,0.67836511551164,-1.15861594503126,-4.45601760399623
148,posminusneg_noCloseResponse,0.549808172302443,-1.81940900931356,-2.98453431380663,0.596252601150755,-1.83575678050165,-3.65818197207835,0.601816919291277,-1.93104583753181,-3.63167459164119,-4.24657203418682,-4.06702942336026,-3.26038353287643,-3.39323096369275,0.606190497445047,-1.80544477475177,-3.97206876824446
149,posminusneg_noCloseResponse,0.651851671438923,-1.31339514628167,-4.12418562410217,0.615831469793716,-1.22315941833177,-4.57092633900785,0.614158808243979,-1.2261035908089,-4.5483522611666,-5.2341879573216,-5.21024505628057,-4.43123800367901,-4.38790013303285,0.62455066671998,-1.19542998430078,-4.53331724275837
150,posminusneg_noCloseResponse,0.73289952053732,-1.2458845939237,-4.43773713753613,0.731599191476543,-1.24751928239039,-4.62807056591264,0.731960721879295,-1.23807710562088,-4.59278562362117,-5.21351457139676,-5.17416466154453,-4.40028660701027,-4.34171142956769,0.731378555832133,-1.27625755842458,-4.64864991034558
151,posminusneg_noCloseResponse,0.496688383132745,-1.64771138328625,-2.86976688076761,0.528368789161117,-1.91600227753318,-3.01804894339448,0.531895658386817,-1.88250295696823,-2.98699544391722,-5.17327498719236,-5.21020658258124,-3.10155492150897,-3.3845603833562,0.52865232345417,-1.59376416600917,-3.16512262255082
152,posminusneg_noCloseResponse,0.637619849419774,-1.7559259791933,-2.85247383722482,0.586348559210871,-1.68923950471052,-3.14125555312556,0.587873600934787,-1.6553049984091,-3.21057541467624,-5.05513470257465,-5.02398241083386,-4.45876011841793,-4.43791675901992,0.604520343544788,-1.73359931234923,-3.31483019638588
153,posminusneg_noCloseResponse,0.617939775962651,-1.58025431182183,-3.82477294034104,0.603625997207675,-1.28667754395447,-4.4989577953508,0.603630896349552,-1.26492086330701,-4.47139926329515,-5.22507376417192,-5.20577650205765,-4.43954589490494,-4.44024688546337,0.606034791088965,-1.33560084678223,-4.54599188271199
154,posminusneg_noCloseResponse,0.601962446103966,-1.82972874720639,-4.5476712497896,0.606075182339259,-2.12402404616615,-4.6810371886973,0.605803922587002,-2.25192091448549,-4.67556623457574,-5.27842988276496,-5.26758834288541,-2.27600656779395,-2.27785610514316,0.607783276458677,-1.82234804825193,-4.6174614093017
155,posminusneg_noCloseResponse,0.637338275041431,-1.53370789490319,-3.62470258145354,0.652753310650841,-1.33686439083196,-4.08364863122533,0.66030033669169,-1.29866314474375,-4.33836025508253,-4.90730544625068,-5.04709677861863,-4.2999001381673,-4.40965470304173,0.667222094304792,-1.22699959045512,-4.42207608902802
156,posminusneg_noCloseResponse,0.544268151872425,-1.42456885905146,-3.2112107648876,0.51510558111449,-1.3087704145462,-3.32056769029049,0.508297760705918,-1.28858338936603,-3.58643845649993,-5.12363196862413,-5.10009203166216,-4.18282482517953,-4.17825090688534,0.541249913959617,-1.30859808352233,-3.61777816209975
157,posminusneg_noCloseResponse,0.718685293745716,-1.55777507880664,-2.63773195747429,0.694040540465719,-1.41632301186668,-3.0300418800721,0.683055978483697,-1.37345896464552,-3.06312113570814,-4.92248945320444,-4.86541393041333,-3.9282122200501,-3.95271001979105,0.702264045742421,-1.44032522495382,-2.86759642632948
158,posminusneg_noCloseResponse,0.571556725243504,-1.73297948883454,-2.19982975490443,0.613608660718548,-1.6357593516367,-2.16826430757306,0.586269888037073,-1.58280213938949,-2.82669545293719,-5.38110626491397,-5.32332001034928,-4.24606343622768,-4.2616397524447,0.52324884192486,-1.65915913977337,-2.10153810211901
159,posminusneg_noCloseResponse,0.531219735454955,-1.19153084463291,-4.43677270627258,0.535514827228883,-1.2059423957748,-4.62016601215348,0.538833957078189,-1.21333893632831,-4.54328498080185,-5.26819931966115,-5.22528440087957,-4.33173489200268,-4.25293802654484,0.535521505231023,-1.25131286720696,-4.66593507690434
160,posminusneg_noCloseResponse,0.659864443644586,-1.62293402860235,-2.35527918912704,0.688605399798066,-1.64571999413857,-2.05999201151332,0.680567277211692,-1.64150411859109,-2.22462043487439,-5.08822863192331,-4.82379713150221,-4.45071276734729,-4.43845289447401,0.595321076566559,-1.73427039065802,-1.87840294096692
161,posminusneg_noCloseResponse,0.618999099892299,-1.20459399893058,-2.8101030795222,0.577149357329508,-1.23021340134064,-1.77203710152197,0.557455860773879,-1.13563077161216,-2.06804256071762,-5.57091100665017,-5.50377056089181,-4.33956256553019,-4.34472558799411,0.643365633780221,-1.25514743720193,-1.83821174232066
162,posminusneg_noCloseResponse,0.625708343780301,-1.75208352715067,-2.43355347262179,0.647472258917758,-1.90514719144761,-2.19598171634588,0.6422874316435,-1.84553707668445,-2.19437177418225,-5.60550605762066,-5.52857063643007,-4.28891891634732,-4.3582881845609,0.628375141360836,-1.81996545961927,-2.20545186875795
163,posminusneg_noCloseResponse,0.581684394707209,-1.72687859348277,-2.66470957610829,0.571177457046438,-1.56958013403937,-3.08558145163881,0.57102006262115,-1.73349189570747,-2.72339806784123,-5.33923464258298,-5.30163345676131,-4.2874579618245,-4.23685641510609,0.514199062717848,-1.63422381944416,-2.75682791786615
164,posminusneg_noCloseResponse,0.524748283528256,-1.8983415272845,-2.87474037309113,0.528926381356804,-1.70914898277327,-4.26785463646111,0.531167774926266,-1.74210147529287,-4.31440488134149,-4.81138722908939,-4.80087640631588,-3.8349012234563,-3.58534575322598,0.529879925133468,-1.72682188911973,-4.29816907416479
165,posminusneg_noCloseResponse,0.542697511472356,-1.31663141222683,-2.75286974867933,0.395952825455112,-1.68256593250186,-1.78879915363351,0.475854018119291,-1.50216395828078,-2.70002427349196,-4.97062468925906,-4.92866388294442,-4.39941625777921,-4.27640098580582,0.400394842498823,-1.68147585883262,-1.86007857192061
166,posminusneg_noCloseResponse,0.588181811443727,-1.6100253860759,-3.62975119814592,0.583905965969519,-1.51395595275155,-3.01222103365469,0.572475299793388,-1.48052384100008,-3.20122529217217,-4.95938927319,-5.00102095500982,-4.17937822118153,-4.15435722572574,0.591498509031775,-1.58422884090745,-2.98453292239682
167,posminusneg_noCloseResponse,0.71599568512656,-1.64465638950896,-3.55388445063927,0.727986409929149,-1.57818356542715,-4.22488873971332,0.728384547909965,-1.61151582745194,-4.13764085862679,-4.89664761146045,-4.84050436838238,-4.15176120681313,-4.01579605500233,0.732515822549879,-1.51766840332302,-4.39000260257127
168,posminusneg_noCloseResponse,0.550132289195339,-1.5915096840194,-1.83595415860619,0.616081775696155,-2.10016148962136,-1.48386734039044,0.540530411513244,-1.77502618400936,-1.74312137709217,-5.69392558548848,-5.50124475653154,-2.87307445203123,-3.3901690570725,0.543561352296759,-1.67838027434399,-1.47923685834761
169,posminusneg_noCloseResponse,0.612635825559401,-2.30189908776146,-3.17859497523071,0.611225360178795,-2.32578397543049,-3.06443308965387,0.608460395355136,-2.35749119100576,-3.09633880248715,-3.70138768103844,-3.66623204712547,-4.59102016286657,-4.5717495452448,0.630646412056722,-2.24542638195921,-2.69587774616316
170,posminusneg_noCloseResponse,0.574771568228584,-1.79523653436894,-2.49694858122494,0.593872267280579,-1.7824529302421,-2.31133597377667,0.585752604054186,-1.79195087676567,-2.30610393633071,-5.23274957623566,-5.19268422270376,-4.49567327807106,-4.44332707834433,0.630928728195888,-1.75146342186488,-2.25559486378325
171,posminusneg_noCloseResponse,0.42414047587549,-1.61222690210373,-3.11158628034744,0.393985074340086,-1.59997865984788,-4.63966026150111,0.3946412031904,-1.53745705537244,-4.60101379320464,-5.23481116078358,-5.21989603983018,-2.53643170190406,-2.87145111154594,0.394483165817594,-1.69935696698441,-4.67456390288392
172,posminusneg_noCloseResponse,0.608316834851292,-1.85867017492707,-4.22292711901791,0.605559013125908,-1.92704611206553,-4.74331128473882,0.605144511278078,-1.89750680339173,-4.72193416953113,-5.33879366948307,-5.29911899117886,-4.52513763190993,-4.48452967527383,0.605761108871737,-1.91192098992394,-4.74192987284254
173,posminusneg_noCloseResponse,0.527743500311339,-1.42330702135796,-2.1989779938401,0.564164680852531,-1.16413650872496,-3.37083522856209,0.574463732742201,-1.17129394991989,-3.4102998360865,-5.20629786656873,-5.23433397094761,-4.52193099089018,-4.47873569690219,0.548889360557273,-1.19454019699027,-3.05858557366633
174,posminusneg_noCloseResponse,0.626833522986384,-1.47230278321456,-3.50368518756988,0.626039973401991,-1.42363695334192,-4.07664032303188,0.621065921277867,-1.4560680797721,-4.05703213374593,-5.17623080184477,-5.1575796581775,-4.56522169005012,-4.54374230147315,0.65187441269035,-1.44639282261727,-3.63900685763775
175,posminusneg_noCloseResponse,0.479175233554166,-0.817063207982991,-3.97984245462032,0.490853019260532,-0.778693769828061,-4.40025833217721,0.479461586713877,-0.659462781755378,-4.2903240778476,-5.18492398948765,-5.13277560626873,-3.40358811709611,-3.45263745469099,0.502651760330989,-0.698484637070853,-4.31399710428264
