subject,regression_coef,value
110,X1_sum,0.3123117709742095
110,X2_sum,0.10666382809306468
110,X3_sum,0.16023155657813198
111,X1_sum,0.4886360901127975
111,X2_sum,0.428327187443838
111,X3_sum,0.2291208502374933
112,X1_sum,1.23407570468376
112,X2_sum,0.37243528245365154
112,X3_sum,0.09413626815553085
113,X1_sum,0.5907570525808006
113,X2_sum,0.324617442011147
113,X3_sum,0.2977412814677785
114,X1_sum,0.561480029259393
114,X2_sum,0.2338533114502755
114,X3_sum,0.040087673873434794
115,X1_sum,0.4121535431610045
115,X2_sum,0.042736659890444284
115,X3_sum,0.022505223224772997
116,X1_sum,0.72139184267945
116,X2_sum,0.1631524065071558
116,X3_sum,0.03467611389381674
117,X1_sum,1.081569091126481
117,X2_sum,0.04662893189417165
117,X3_sum,-0.045828210385637
118,X1_sum,0.625861528616477
118,X2_sum,0.0580697454300726
118,X3_sum,0.289121365489719
119,X1_sum,1.2540982348455851
119,X2_sum,0.352313009299721
119,X3_sum,-0.06672537966408626
120,X1_sum,0.605332084518615
120,X2_sum,0.306780349938599
120,X3_sum,0.04890923183860971
121,X1_sum,1.2996052774616151
121,X2_sum,0.233756214889638
121,X3_sum,-0.06172042122354249
122,X1_sum,1.2985743237658398
122,X2_sum,0.7628199263387185
122,X3_sum,0.36166218229604646
123,X1_sum,1.76198568784888
123,X2_sum,0.535066540494019
123,X3_sum,0.28020085177215504
124,X1_sum,0.27934420594582915
124,X2_sum,0.14243357114061872
124,X3_sum,-0.0030101981324934498
125,X1_sum,0.9884111856850746
125,X2_sum,0.2176640610128285
125,X3_sum,-0.17032098871565596
126,X1_sum,0.4381919651335995
126,X2_sum,0.242819439282814
126,X3_sum,0.1369099138515483
127,X1_sum,0.367690423208088
127,X2_sum,0.43135137966764203
127,X3_sum,0.2917771516231115
128,X1_sum,1.52139539767006
128,X2_sum,0.7126747088844735
128,X3_sum,0.05498422972305595
129,X1_sum,0.1379002045081571
129,X2_sum,0.1189847928826609
129,X3_sum,0.136131001832448
130,X1_sum,0.682930850385155
130,X2_sum,0.3337755869108175
130,X3_sum,0.261502278956583
131,X1_sum,0.49364881128484406
131,X2_sum,0.26898093260400746
131,X3_sum,0.0772945410560414
132,X1_sum,0.3973336400126375
132,X2_sum,0.0947473980590416
132,X3_sum,0.0870200273159832
133,X1_sum,0.09257778370689479
133,X2_sum,0.01380712086590485
133,X3_sum,-0.0010326441456290983
134,X1_sum,-0.10670127800699945
134,X2_sum,-0.035032088728920247
134,X3_sum,-0.10150852611229196
135,X1_sum,1.9404555472401201
135,X2_sum,0.011048421220065496
135,X3_sum,-0.3907404419454515
136,X1_sum,0.419379376879868
136,X2_sum,0.1638251416678046
136,X3_sum,0.026646047467770002
137,X1_sum,0.15489560528048257
137,X2_sum,0.1053786323013345
137,X3_sum,0.2142543384898215
138,X1_sum,0.2922764646871095
138,X2_sum,0.1680191071310035
138,X3_sum,0.09879639934033935
139,X1_sum,2.214375689266525
139,X2_sum,0.450388432717552
139,X3_sum,0.10238371898621709
140,X1_sum,0.9949368575672091
140,X2_sum,0.4143194118129195
140,X3_sum,0.16607452668122952
141,X1_sum,0.6850031386931885
141,X2_sum,0.21343571748032752
141,X3_sum,0.002693824498311001
