subject,run,mu,s,vmu,kmu,vs,trial_id,day_block,moodrate,max_moodrate,min_moodrate,mu_orig,subj_day_block
279,d1r1,0.364400568197672,-0.295553926589025,-4.18423951743187,-5.00804486923239,-4.3556578869738,31,day1_block1,2,7,2,3.6440056819767204,5fc374aea684f630ebe81053_day1_block1
279,d1r1,0.345802283652064,-0.307020420104297,-3.9617766482836,-4.9540843450167,-4.34565909674974,32,day1_block1,4,7,2,3.45802283652064,5fc374aea684f630ebe81053_day1_block1
279,d1r1,0.361467602835565,-0.318578400810097,-4.15533662873962,-5.02405652405138,-4.38463942790193,33,day1_block1,4,7,2,3.61467602835565,5fc374aea684f630ebe81053_day1_block1
279,d1r1,0.368381403646207,-0.36261643725586,-4.24890187232914,-5.05855910667654,-4.31352005251407,34,day1_block1,4,7,2,3.6838140364620697,5fc374aea684f630ebe81053_day1_block1
279,d1r1,0.374446370489516,-0.556970889046028,-4.33381905835998,-5.08361292439289,-3.8125285537845,35,day1_block1,2,7,2,3.74446370489516,5fc374aea684f630ebe81053_day1_block1
279,d1r1,0.358804615226499,-0.348688807602125,-4.21158488738723,-5.05270978869746,-4.3295048023283504,36,day1_block1,3,7,2,3.58804615226499,5fc374aea684f630ebe81053_day1_block1
279,d1r1,0.355633071643871,-0.371442157896969,-4.19593393883166,-5.05061986322317,-4.33351045496367,37,day1_block1,6,7,2,3.5563307164387097,5fc374aea684f630ebe81053_day1_block1
279,d1r1,0.375343379594336,-0.331469283339612,-4.35726736894919,-5.11458290695594,-4.48625957986694,38,day1_block1,3,7,2,3.75343379594336,5fc374aea684f630ebe81053_day1_block1
279,d1r1,0.370773140053298,-0.344867362472513,-4.3728986151642,-5.12325169773731,-4.4887001473618,39,day1_block1,4,7,2,3.70773140053298,5fc374aea684f630ebe81053_day1_block1
279,d1r1,0.373448181354286,-0.369023391044034,-4.40535499353068,-5.14160638645202,-4.44983533796547,40,day1_block1,4,7,2,3.73448181354286,5fc374aea684f630ebe81053_day1_block1
279,d1r1,0.37613868719382,-0.440614160011675,-4.43774046650791,-5.1583110723374,-4.2502683490976,41,day1_block1,5,7,2,3.7613868719381998,5fc374aea684f630ebe81053_day1_block1
279,d1r1,0.382432513388492,-0.390412282843018,-4.45340721041371,-5.18333587650655,-4.40153498447621,42,NA,NA,NA,NA,3.82432513388492,5fc374aea684f630ebe81053_NA
279,d2r1,0.500000000000002,-1.15129254649702,-1.15129254649702,-2.64915868327402,-1.15129254649702,1,day2_block1,6,7,2,5.0000000000000195,5fc374aea684f630ebe81053_day2_block1
279,d2r1,0.569243100756346,-1.71455674193372,-1.15129254649702,-2.64915868327402,-1.15129254649702,2,day2_block1,4,7,2,5.69243100756346,5fc374aea684f630ebe81053_day2_block1
279,d2r1,0.460812176003677,-1.83886585263293,-0.456380900920246,-2.63840363719759,-1.12268140305425,3,day2_block1,3,7,2,4.60812176003677,5fc374aea684f630ebe81053_day2_block1
279,d2r1,0.396422523467583,-0.903621898515675,-1.44845740166676,-2.66363703655215,-0.681836611384866,4,day2_block1,6,7,2,3.9642252346758298,5fc374aea684f630ebe81053_day2_block1
279,d2r1,0.535496531503574,-0.973318532711994,-2.2683749417682,-3.28571286152603,-0.0855909966803767,5,day2_block1,5,7,2,5.35496531503574,5fc374aea684f630ebe81053_day2_block1
279,d2r1,0.508463763768438,-0.816842379709535,-2.77478832772321,-3.54039344168799,-1.44864094156234,6,day2_block1,6,7,2,5.084637637684381,5fc374aea684f630ebe81053_day2_block1
279,d2r1,0.573928105638739,-1.10570223521994,-3.54962932839383,-4.02615111543332,0.586172968548327,7,day2_block1,4,7,2,5.73928105638739,5fc374aea684f630ebe81053_day2_block1
279,d2r1,0.495266270392612,-0.892928930717167,-3.25860649556663,-4.10135856164244,-1.57916145041749,8,day2_block1,3,7,2,4.95266270392612,5fc374aea684f630ebe81053_day2_block1
279,d2r1,0.429179581226446,-0.7565856956516,-3.06141048825398,-4.21810283664465,-2.82255447152375,9,day2_block1,5,7,2,4.29179581226446,5fc374aea684f630ebe81053_day2_block1
279,d2r1,0.464312148466527,-0.703805759827319,-3.6275611914847,-4.48470681744002,-3.61275778211327,10,day2_block1,2,7,2,4.64312148466527,5fc374aea684f630ebe81053_day2_block1
279,d2r1,0.386374773673674,-0.529572768671115,-3.15021466895919,-4.35029285144263,-3.63356377581617,11,day2_block1,4,7,2,3.86374773673674,5fc374aea684f630ebe81053_day2_block1
279,d2r1,0.413077367787464,-0.578785890774229,-3.51693092229358,-4.56320422546644,-3.69164973362171,12,day2_block1,4,7,2,4.1307736778746404,5fc374aea684f630ebe81053_day2_block1
279,d2r1,0.412931254215963,-0.754072251266157,-3.69954363106884,-4.62542684487731,-2.9824191125778,13,day2_block1,2,7,2,4.12931254215963,5fc374aea684f630ebe81053_day2_block1
279,d2r1,0.362345628763527,-0.574996182395948,-3.29117374711375,-4.61330217443888,-3.59352022249346,14,day2_block1,2,7,2,3.62345628763527,5fc374aea684f630ebe81053_day2_block1
279,d2r1,0.30862238466077,-0.62029299695372,-2.64091652169677,-4.63239104941591,-3.89147854759813,15,day2_block1,3,7,2,3.0862238466077003,5fc374aea684f630ebe81053_day2_block1
279,d2r1,0.324141839889002,-0.627691938207679,-2.68794666729358,-4.70810640714285,-4.0991779987656,16,day2_block1,4,7,2,3.24141839889002,5fc374aea684f630ebe81053_day2_block1
279,d2r1,0.360530841316465,-0.655481746918582,-3.01857711941987,-4.79986621849671,-3.96295323464319,17,day2_block1,4,7,2,3.60530841316465,5fc374aea684f630ebe81053_day2_block1
279,d2r1,0.376252948447907,-0.80923788088861,-3.29963060417406,-4.86106429174355,-3.10639156841741,18,day2_block1,6,7,2,3.76252948447907,5fc374aea684f630ebe81053_day2_block1
279,d2r1,0.431154751868695,-0.690726370549253,-3.19476033033687,-4.97922645204409,-3.75272776120111,19,day2_block1,5,7,2,4.31154751868695,5fc374aea684f630ebe81053_day2_block1
279,d2r1,0.431741275390029,-0.659813283729178,-3.17023504133714,-5.05133750644704,-4.11155489398161,20,day2_block1,4,7,2,4.31741275390029,5fc374aea684f630ebe81053_day2_block1
279,d2r1,0.409997062811008,-0.723318902181713,-3.44039688026757,-5.06731249232434,-3.65442347946999,21,day2_block1,3,7,2,4.09997062811008,5fc374aea684f630ebe81053_day2_block1
279,d2r1,0.385605122145119,-0.662077164963487,-3.53584868865773,-5.08207122986214,-4.10681181931333,22,day2_block1,4,7,2,3.8560512214511897,5fc374aea684f630ebe81053_day2_block1
279,d2r1,0.39355202028091,-0.755353955050889,-3.73863926404144,-5.08437694831234,-3.40420573349098,23,day2_block1,3,7,2,3.9355202028091,5fc374aea684f630ebe81053_day2_block1
279,d2r1,0.378731515674774,-0.695804677246404,-3.66536865440886,-5.10237442734852,-4.02897107846652,24,day2_block1,4,7,2,3.7873151567477397,5fc374aea684f630ebe81053_day2_block1
279,d2r1,0.388990050748029,-0.797290760571861,-3.89296480870112,-5.09592777358906,-3.14552498076698,25,day2_block1,4,7,2,3.88990050748029,5fc374aea684f630ebe81053_day2_block1
279,d2r1,0.39271500230332,-1.01958460413912,-4.20020384324097,-5.08444246093906,-1.04415523968121,26,day2_block1,3,7,2,3.9271500230332004,5fc374aea684f630ebe81053_day2_block1
279,d2r1,0.381797682232328,-0.812999984667815,-3.9766121863305,-5.09760485517157,-2.84016636123827,27,day2_block1,4,7,2,3.8179768223232804,5fc374aea684f630ebe81053_day2_block1
279,d2r1,0.39076328615454903,-1.02198189479023,-4.29755237637987,-5.09750942550368,-0.735257765028054,28,day2_block1,7,7,2,3.9076328615454905,5fc374aea684f630ebe81053_day2_block1
279,d2r1,0.410359354767155,-0.845086422558149,-4.2744642951017,-5.08698590348847,-0.530972167843669,29,day2_block1,4,7,2,4.10359354767155,5fc374aea684f630ebe81053_day2_block1
279,d2r1,0.396434009569046,-1.12578250267168,-4.60494113429672,-5.12344873747206,1.80085880773425,30,day2_block1,3,7,2,3.96434009569046,5fc374aea684f630ebe81053_day2_block1
279,d2r1,0.394221675709846,-0.920553453825805,-4.52250519148316,-5.12230003888274,0.176598389061201,31,day2_block1,5,7,2,3.94221675709846,5fc374aea684f630ebe81053_day2_block1
279,d2r1,0.39888443068329,-0.774390034170464,-4.42110138817503,-5.1388841803803,-1.99305535393019,32,day2_block1,7,7,2,3.9888443068329,5fc374aea684f630ebe81053_day2_block1
279,d2r1,0.422845440117588,-0.693996695907872,-4.11361151991381,-5.10882898382664,-2.37943903208408,33,day2_block1,3,7,2,4.22845440117588,5fc374aea684f630ebe81053_day2_block1
279,d2r1,0.402674346553555,-0.611321061201522,-4.36013965008176,-5.14683174890457,-3.52524377000769,34,day2_block1,4,7,2,4.02674346553555,5fc374aea684f630ebe81053_day2_block1
279,d2r1,0.399041634329353,-0.829125364602418,-4.506222359495,-5.17994865195647,-1.57458030918138,35,day2_block1,4,7,2,3.9904163432935302,5fc374aea684f630ebe81053_day2_block1
279,d2r1,0.396010904983869,-1.09397607062015,-4.64570808250017,-5.20214613603278,1.04868290861097,36,day2_block1,4,7,2,3.9601090498386897,5fc374aea684f630ebe81053_day2_block1
279,d2r1,0.394822879992888,-1.24145031022968,-4.71038609658676,-5.21846107947646,2.36445993225762,37,day2_block1,6,7,2,3.94822879992888,5fc374aea684f630ebe81053_day2_block1
279,d2r1,0.397844326195793,-0.978450593851444,-4.64078776011756,-5.20044362741565,1.4805757500043,38,day2_block1,4,7,2,3.9784432619579304,5fc374aea684f630ebe81053_day2_block1
279,d2r1,0.395054701189437,-1.20724770545067,-4.71715308870372,-5.2399647232763,2.5965825085141,39,day2_block1,6,7,2,3.9505470118943697,5fc374aea684f630ebe81053_day2_block1
279,d2r1,0.398896703482474,-1.00559277627006,-4.63764451216061,-5.21396345534483,1.79233096825143,40,day2_block1,7,7,2,3.98896703482474,5fc374aea684f630ebe81053_day2_block1
279,d2r1,0.415252427727282,-0.930146656593353,-4.39535089418489,-5.14437337079857,1.03725881161715,41,day2_block1,4,7,2,4.1525242772728195,5fc374aea684f630ebe81053_day2_block1
279,d2r1,0.397241257860762,-1.18442879483237,-4.68710351137489,-5.26061764464206,2.57470920231458,42,NA,NA,NA,NA,3.97241257860762,5fc374aea684f630ebe81053_NA
280,d1r1,0.500000000000002,-1.15129254649702,-1.15129254649702,-2.64915868327402,-1.15129254649702,1,day1_block1,5,8,4,5.0000000000000195,5fc4d51b6640b1872ae0e12a_day1_block1
280,d1r1,0.5,-0.586268253138013,-1.15129254649702,-2.64915868327402,-1.15129254649702,2,day1_block1,6,8,4,5,5fc4d51b6640b1872ae0e12a_day1_block1
280,d1r1,0.558163350596297,-1.01499694479373,-1.94068752117391,-2.64041485326166,-0.865492518849362,3,day1_block1,5,8,4,5.581633505962969,5fc4d51b6640b1872ae0e12a_day1_block1
280,d1r1,0.531218805220904,-1.17941952433824,-2.958556119768,-3.07124569652899,-2.14613317342871,4,day1_block1,6,8,4,5.3121880522090406,5fc4d51b6640b1872ae0e12a_day1_block1
280,d1r1,0.565540118238689,-1.30478195523298,-3.39085699665504,-3.5035226597271,-1.56939800998248,5,day1_block1,7,8,4,5.65540118238689,5fc4d51b6640b1872ae0e12a_day1_block1
280,d1r1,0.611600118300832,-1.09173606143821,-2.971771357012,-3.54988477233618,-1.8212487777958,6,day1_block1,7,8,4,6.11600118300832,5fc4d51b6640b1872ae0e12a_day1_block1
280,d1r1,0.642355321693066,-1.21487095767496,-2.61704081946919,-3.61890546055438,-2.85766887586892,7,day1_block1,6,8,4,6.42355321693066,5fc4d51b6640b1872ae0e12a_day1_block1
280,d1r1,0.609602990545504,-1.2754941892115499,-3.25577338108582,-4.21631155713941,-1.97447555802775,8,day1_block1,6,8,4,6.09602990545504,5fc4d51b6640b1872ae0e12a_day1_block1
280,d1r1,0.605072213821123,-1.44129501433725,-3.7073504246113,-4.51968470024021,-0.442832056616279,9,day1_block1,7,8,4,6.0507221382112295,5fc4d51b6640b1872ae0e12a_day1_block1
280,d1r1,0.630078572760125,-1.25431435495513,-3.38148071693347,-4.54245988227597,-2.1466299741285,10,day1_block1,6,8,4,6.30078572760125,5fc4d51b6640b1872ae0e12a_day1_block1
280,d1r1,0.609175025837296,-1.31994010122198,-3.95237271570856,-4.73590147900923,-0.553350684864199,11,day1_block1,7,8,4,6.09175025837296,5fc4d51b6640b1872ae0e12a_day1_block1
280,d1r1,0.631074590707487,-1.23893655339765,-3.58700096852571,-4.68887071064181,-2.43866218088776,12,day1_block1,6,8,4,6.310745907074869,5fc4d51b6640b1872ae0e12a_day1_block1
280,d1r1,0.611092600764293,-1.28457556459592,-4.08204795212881,-4.83284586289943,-0.869374419611215,13,day1_block1,7,8,4,6.110926007642929,5fc4d51b6640b1872ae0e12a_day1_block1
280,d1r1,0.631603825736309,-1.22996150448917,-3.73178596562338,-4.73805289567856,-2.7717553373758,14,day1_block1,7,8,4,6.31603825736309,5fc4d51b6640b1872ae0e12a_day1_block1
280,d1r1,0.652745187655076,-1.31223808969898,-3.29060612016783,-4.62813936842923,-3.75093448250782,15,day1_block1,6,8,4,6.52745187655076,5fc4d51b6640b1872ae0e12a_day1_block1
280,d1r1,0.624447986157681,-1.28071269296301,-3.73166119884422,-4.76704317166157,-3.12886210509025,16,day1_block1,7,8,4,6.24447986157681,5fc4d51b6640b1872ae0e12a_day1_block1
280,d1r1,0.648776214639626,-1.28523202529464,-3.49350855620569,-4.53978517327946,-3.9164317447696,17,day1_block1,7,8,4,6.48776214639626,5fc4d51b6640b1872ae0e12a_day1_block1
280,d1r1,0.664483450271818,-1.35956233402373,-3.25981607490005,-4.34681917322981,-4.08544940881786,18,day1_block1,7,8,4,6.644834502718179,5fc4d51b6640b1872ae0e12a_day1_block1
280,d1r1,0.67320839384594,-1.42574267485611,-3.1560547489176,-4.18287289140306,-4.07094594554633,19,day1_block1,8,8,4,6.7320839384594,5fc4d51b6640b1872ae0e12a_day1_block1
280,d1r1,0.731280766427911,-1.37139211934423,-2.37333751110449,-4.7890255503854,-4.22117022871543,20,day1_block1,7,8,4,7.312807664279109,5fc4d51b6640b1872ae0e12a_day1_block1
280,d1r1,0.704802982831007,-1.33016075627318,-2.62031608256241,-4.76867634967667,-4.25749005707182,21,day1_block1,7,8,4,7.048029828310069,5fc4d51b6640b1872ae0e12a_day1_block1
280,d1r1,0.699550291091835,-1.3603499318489,-2.66067444268838,-4.78072104350968,-4.27808666462763,22,day1_block1,7,8,4,6.99550291091835,5fc4d51b6640b1872ae0e12a_day1_block1
280,d1r1,0.697478746773058,-1.38982398110414,-2.68387925089447,-4.7737601832493,-4.2833033070471,23,day1_block1,5,8,4,6.97478746773058,5fc4d51b6640b1872ae0e12a_day1_block1
280,d1r1,0.633229104363249,-1.18514455949003,-2.98140393979723,-4.6671126771167,-4.22114611350575,24,day1_block1,5,8,4,6.332291043632489,5fc4d51b6640b1872ae0e12a_day1_block1
280,d1r1,0.571215797877134,-1.31506453923862,-2.2177310290694,-4.83500006208586,-4.26197674606998,25,day1_block1,6,8,4,5.712157978771339,5fc4d51b6640b1872ae0e12a_day1_block1
280,d1r1,0.600511975771796,-1.31428725397214,-2.28287506492597,-5.01713311425037,-4.31296500652461,26,day1_block1,6,8,4,6.00511975771796,5fc4d51b6640b1872ae0e12a_day1_block1
280,d1r1,0.604875136126299,-1.37316766161639,-2.19750710745317,-5.15174947197051,-4.34372998007069,27,day1_block1,6,8,4,6.0487513612629895,5fc4d51b6640b1872ae0e12a_day1_block1
280,d1r1,0.605147362994243,-1.44749917788956,-2.11371709803996,-5.23135941602595,-4.31570306890237,28,day1_block1,7,8,4,6.05147362994243,5fc4d51b6640b1872ae0e12a_day1_block1
280,d1r1,0.653393752885487,-1.37786282336907,-2.3091838476946,-5.27511597089046,-4.37140693398814,29,day1_block1,6,8,4,6.533937528854869,5fc4d51b6640b1872ae0e12a_day1_block1
280,d1r1,0.625418429772356,-1.37438308473478,-2.33810202919037,-5.26589850378357,-4.39448739147884,30,day1_block1,5,8,4,6.25418429772356,5fc4d51b6640b1872ae0e12a_day1_block1
280,d1r1,0.57139988534003,-1.37728952487892,-2.15118856252848,-5.33211192545615,-4.43422607756476,31,day1_block1,5,8,4,5.7139988534003,5fc4d51b6640b1872ae0e12a_day1_block1
280,d1r1,0.538147121545578,-1.45216466152265,-1.89517214659507,-5.49136456368486,-4.44755359845734,32,day1_block1,7,8,4,5.38147121545578,5fc4d51b6640b1872ae0e12a_day1_block1
280,d1r1,0.623613210789204,-1.24262515149587,-2.46774433651438,-5.23748133574187,-4.44910572831671,33,day1_block1,6,8,4,6.23613210789204,5fc4d51b6640b1872ae0e12a_day1_block1
280,d1r1,0.610383151353499,-1.25313953013057,-2.5117571907278,-5.24344079509539,-4.48159481634455,34,day1_block1,5,8,4,6.10383151353499,5fc4d51b6640b1872ae0e12a_day1_block1
280,d1r1,0.573478168739392,-1.24390235832051,-2.4652036223282,-5.28502560511569,-4.4959388629792,35,day1_block1,6,8,4,5.7347816873939195,5fc4d51b6640b1872ae0e12a_day1_block1
280,d1r1,0.590502513953917,-1.24364547545624,-2.56036179187915,-5.24004113658923,-4.51728271416377,36,day1_block1,4,8,4,5.90502513953917,5fc4d51b6640b1872ae0e12a_day1_block1
280,d1r1,0.51755709359563,-1.21087522499169,-2.2182638329612,-5.40914379421151,-4.47846973479071,37,day1_block1,6,8,4,5.1755709359563,5fc4d51b6640b1872ae0e12a_day1_block1
280,d1r1,0.564558127689747,-1.14466952797635,-2.552394700623,-5.35196621370998,-4.5003852763046,38,day1_block1,6,8,4,5.64558127689747,5fc4d51b6640b1872ae0e12a_day1_block1
280,d1r1,0.579415696275707,-1.15431852827789,-2.64746431265793,-5.33782494842648,-4.52309885316386,39,day1_block1,5,8,4,5.79415696275707,5fc4d51b6640b1872ae0e12a_day1_block1
280,d1r1,0.554589674504238,-1.17173618288884,-2.48056426423404,-5.40691497012909,-4.5459804747014,40,day1_block1,7,8,4,5.545896745042381,5fc4d51b6640b1872ae0e12a_day1_block1
280,d1r1,0.604984558971941,-1.08426473658028,-3.01671884789505,-5.27150300126484,-4.53709624241635,41,day1_block1,5,8,4,6.0498455897194106,5fc4d51b6640b1872ae0e12a_day1_block1
280,d1r1,0.580262650326158,-1.06956287761304,-3.03557106764849,-5.28059323837644,-4.54853157659388,42,NA,NA,NA,NA,5.80262650326158,5fc4d51b6640b1872ae0e12a_NA
280,d2r1,0.500000000000002,-1.15129254649702,-1.15129254649702,-2.64915868327402,-1.15129254649702,1,day2_block1,5,8,4,5.0000000000000195,5fc4d51b6640b1872ae0e12a_day2_block1
280,d2r1,0.5,-0.586268253138013,-1.15129254649702,-2.64915868327402,-1.15129254649702,2,day2_block1,5,8,4,5,5fc4d51b6640b1872ae0e12a_day2_block1
280,d2r1,0.499999999999999,-1.19957299238506,-2.59305147582145,-2.64535285074084,-2.09329171076344,3,day2_block1,5,8,4,4.99999999999999,5fc4d51b6640b1872ae0e12a_day2_block1
280,d2r1,0.499999999999997,-1.5794510025751,-3.45860913267077,-3.14918900726077,-2.97105771890507,4,day2_block1,6,8,4,4.99999999999997,5fc4d51b6640b1872ae0e12a_day2_block1
280,d2r1,0.541083092537797,-1.44667987125116,-3.3305670956033,-3.32477544848388,-3.06038440775814,5,day2_block1,6,8,4,5.41083092537797,5fc4d51b6640b1872ae0e12a_day2_block1
280,d2r1,0.562919588555312,-1.63124673734354,-3.12902000009442,-3.27085560392051,-2.87726473871393,6,day2_block1,7,8,4,5.62919588555312,5fc4d51b6640b1872ae0e12a_day2_block1
280,d2r1,0.6261142968745,-1.40618907374593,-2.30871733661786,-3.38105043777157,-2.91324824656099,7,day2_block1,7,8,4,6.261142968745,5fc4d51b6640b1872ae0e12a_day2_block1
280,d2r1,0.66226674732406,-1.61919638021234,-1.92798419791234,-3.59649887213054,-3.53284872747584,8,day2_block1,6,8,4,6.6226674732406,5fc4d51b6640b1872ae0e12a_day2_block1
280,d2r1,0.61272596649455,-1.59915521107521,-2.22140959503715,-4.23317221919101,-3.2466107981706,9,day2_block1,7,8,4,6.1272596649455,5fc4d51b6640b1872ae0e12a_day2_block1
280,d2r1,0.659160015499178,-1.55080745857773,-2.1058272711639,-4.27084270621404,-3.71547397943642,10,day2_block1,7,8,4,6.59160015499178,5fc4d51b6640b1872ae0e12a_day2_block1
280,d2r1,0.676197360355023,-1.66170233965972,-1.9705292643202,-4.36361694253241,-3.94748443152076,11,day2_block1,6,8,4,6.76197360355023,5fc4d51b6640b1872ae0e12a_day2_block1
280,d2r1,0.62621105380456,-1.62466038003003,-2.12665073576028,-4.62586824663163,-3.87962857162392,12,day2_block1,6,8,4,6.2621105380456,5fc4d51b6640b1872ae0e12a_day2_block1
280,d2r1,0.61085333403604,-1.78768847826798,-2.13353958022465,-4.97105466895066,-3.65528403726417,13,day2_block1,7,8,4,6.108533340360401,5fc4d51b6640b1872ae0e12a_day2_block1
280,d2r1,0.661487742541733,-1.63500615254213,-2.16593992624143,-4.82253632780882,-3.99398882586304,14,day2_block1,8,8,4,6.614877425417331,5fc4d51b6640b1872ae0e12a_day2_block1
280,d2r1,0.751328086901804,-1.5935190541375,-1.61415465450672,-4.96972871234629,-3.95641951838069,15,day2_block1,7,8,4,7.51328086901804,5fc4d51b6640b1872ae0e12a_day2_block1
280,d2r1,0.709006669683809,-1.51451190777624,-1.76213057316266,-5.03370843545971,-4.01362652042264,16,day2_block1,8,8,4,7.09006669683809,5fc4d51b6640b1872ae0e12a_day2_block1
280,d2r1,0.76719610178086,-1.55448780853456,-1.55043488655266,-5.25677211721653,-4.07294157614796,17,day2_block1,8,8,4,7.6719610178085995,5fc4d51b6640b1872ae0e12a_day2_block1
280,d2r1,0.786063493065966,-1.64526305261733,-1.48772723643188,-5.42031478809871,-4.15481741485458,18,day2_block1,7,8,4,7.860634930659661,5fc4d51b6640b1872ae0e12a_day2_block1
280,d2r1,0.730681087296519,-1.56412095692901,-1.54370900107597,-5.41195141829835,-4.15795079669652,19,day2_block1,8,8,4,7.30681087296519,5fc4d51b6640b1872ae0e12a_day2_block1
280,d2r1,0.775656011662192,-1.54080534899835,-1.56207007324394,-5.43871259345249,-4.18058688135859,20,day2_block1,8,8,4,7.75656011662192,5fc4d51b6640b1872ae0e12a_day2_block1
280,d2r1,0.788331081438736,-1.5939883446949,-1.57004769256776,-5.49292433926187,-4.22570625504089,21,day2_block1,7,8,4,7.88331081438736,5fc4d51b6640b1872ae0e12a_day2_block1
280,d2r1,0.73664508162625,-1.53000754477025,-1.5918965411372,-5.48545012003999,-4.23611362419573,22,day2_block1,7,8,4,7.3664508162625,5fc4d51b6640b1872ae0e12a_day2_block1
280,d2r1,0.71720255645813,-1.56645753633238,-1.59032456963241,-5.54973896524866,-4.27517556940069,23,day2_block1,5,8,4,7.1720255645813005,5fc4d51b6640b1872ae0e12a_day2_block1
280,d2r1,0.579600685523798,-1.50178406374332,-1.34440304872971,-5.5100960803173,-4.17010549332777,24,day2_block1,5,8,4,5.796006855237979,5fc4d51b6640b1872ae0e12a_day2_block1
280,d2r1,0.525226717302462,-1.62669647480945,-1.26370161411612,-5.61209426558417,-4.28590041875011,25,day2_block1,7,8,4,5.252267173024619,5fc4d51b6640b1872ae0e12a_day2_block1
280,d2r1,0.652967811405287,-1.41978843612891,-1.36285743636855,-5.54254399420742,-4.1344517210595,26,day2_block1,6,8,4,6.529678114052871,5fc4d51b6640b1872ae0e12a_day2_block1
280,d2r1,0.616606347721506,-1.44223846459167,-1.39943474376361,-5.62861340798334,-4.19566493744092,27,day2_block1,6,8,4,6.16606347721506,5fc4d51b6640b1872ae0e12a_day2_block1
280,d2r1,0.607319052348089,-1.5072901800909,-1.40661569858615,-5.67759337098704,-4.23902322939447,28,day2_block1,7,8,4,6.07319052348089,5fc4d51b6640b1872ae0e12a_day2_block1
280,d2r1,0.667505825603781,-1.48177141633015,-1.43356294204936,-5.696161891949,-4.26830924488314,29,day2_block1,6,8,4,6.6750582560378104,5fc4d51b6640b1872ae0e12a_day2_block1
280,d2r1,0.622698195686111,-1.48197546009796,-1.47111183914043,-5.69598636869377,-4.28256434501182,30,day2_block1,4,8,4,6.22698195686111,5fc4d51b6640b1872ae0e12a_day2_block1
280,d2r1,0.48373872731259,-1.40427610447627,-1.33384418883028,-5.65962080005745,-4.19102887525245,31,day2_block1,5,8,4,4.8373872731259,5fc4d51b6640b1872ae0e12a_day2_block1
280,d2r1,0.501952478977633,-1.40986133101928,-1.35273076393651,-5.73465274445788,-4.26448566234515,32,day2_block1,6,8,4,5.019524789776329,5fc4d51b6640b1872ae0e12a_day2_block1
280,d2r1,0.567000810128807,-1.38660745359197,-1.39548633759958,-5.74244398873133,-4.26985954981038,33,day2_block1,6,8,4,5.67000810128807,5fc4d51b6640b1872ae0e12a_day2_block1
280,d2r1,0.58648882608374,-1.43745833625813,-1.40114903999789,-5.76529972489469,-4.2946578271573,34,day2_block1,6,8,4,5.8648882608374,5fc4d51b6640b1872ae0e12a_day2_block1
280,d2r1,0.594209404376534,-1.49756579735976,-1.4097671447746,-5.77634030333038,-4.27650851453241,35,day2_block1,7,8,4,5.942094043765341,5fc4d51b6640b1872ae0e12a_day2_block1
280,d2r1,0.661801133900988,-1.48881457536653,-1.38521159814365,-5.80261155182326,-4.33142572899142,36,day2_block1,5,8,4,6.618011339009881,5fc4d51b6640b1872ae0e12a_day2_block1
280,d2r1,0.563938018176649,-1.34106614742015,-1.4809832978096,-5.74600377744402,-4.33191120230083,37,day2_block1,6,8,4,5.63938018176649,5fc4d51b6640b1872ae0e12a_day2_block1
280,d2r1,0.588783403160003,-1.34608565958719,-1.5230143510141,-5.73631749387819,-4.36027016157041,38,day2_block1,6,8,4,5.88783403160003,5fc4d51b6640b1872ae0e12a_day2_block1
280,d2r1,0.595809579859516,-1.38118260038114,-1.54552260556486,-5.71908757461056,-4.36584649984636,39,day2_block1,5,8,4,5.95809579859516,5fc4d51b6640b1872ae0e12a_day2_block1
280,d2r1,0.543408554099325,-1.36569201597874,-1.54231993642383,-5.74652286706403,-4.40140715485213,40,day2_block1,6,8,4,5.43408554099325,5fc4d51b6640b1872ae0e12a_day2_block1
280,d2r1,0.579094312482039,-1.35888267033051,-1.59710559235461,-5.69724574412658,-4.41193177186549,41,day2_block1,6,8,4,5.79094312482039,5fc4d51b6640b1872ae0e12a_day2_block1
280,d2r1,0.590974491253643,-1.39366998133944,-1.62262145782912,-5.65837360185942,-4.39187462743858,42,NA,NA,NA,NA,5.90974491253643,5fc4d51b6640b1872ae0e12a_NA
281,d1r1,0.500000000000002,-1.15129254649702,-1.15129254649702,-2.64915868327402,-1.15129254649702,1,day1_block1,6,7,5,5.0000000000000195,5fc6e53f73967e40748a039f_day1_block1
281,d1r1,0.569243100756346,-1.71455674193372,-1.15129254649702,-2.64915868327402,-1.15129254649702,2,day1_block1,5,7,5,5.69243100756346,5fc6e53f73967e40748a039f_day1_block1
281,d1r1,0.539579399382435,-0.947616602179939,-1.93938104900568,-2.6403573938987,-0.846114745805844,3,day1_block1,5,7,5,5.39579399382435,5fc6e53f73967e40748a039f_day1_block1
281,d1r1,0.526280333558837,-1.24058924896793,-2.82176050409127,-2.86123619459221,-2.10668500172577,4,day1_block1,5,7,5,5.262803335588369,5fc6e53f73967e40748a039f_day1_block1
281,d1r1,0.522002716261329,-1.46829201872369,-3.3782014700253,-3.32512700408363,-3.05069928606648,5,day1_block1,6,7,5,5.22002716261329,5fc6e53f73967e40748a039f_day1_block1
281,d1r1,0.548744750939469,-1.4467160851699301,-3.5921712781252,-3.8314842416062,-3.13336814359583,6,day1_block1,7,7,5,5.4874475093946895,5fc6e53f73967e40748a039f_day1_block1
